Product Name,Price,Price per Unit
Whiskas 1+ Years Wet Cat Food Chicken Mince 400g Can,$2.60,$0.65 / 100G
Pedigree Dentastix Large Dog Dental Treat 7 Pack,$6.50,$0.93 / 1EA
Fancy Feast Adult Royale Broths Tuna Surimi Whitebait Wet Cat Food 40g,$1.60,$4.00 / 100G
My Dog Tender Chicken & Turkey Loaf Classics Wet Dog Food Can 680g,$4.50,$0.66 / 100G
"Baxter's Dog Food Casserole Lamb, Pasta & Veg 1.2kg",$3.45,$0.29 / 100G
Farmers Market Grain Free Adult Wet Dog Food Chicken Loaf & Carrots & Peas 400g,$3.50,$0.88 / 100G
Vitapet Jerhigh Chicken Tenders For Dogs 100g,$9.00,$9.00 / 100G
Supercoat Adult Healthy Weight Chicken Dog Food 2.6kg,$18.00,$0.69 / 100G
Fancy Feast Kitten Classic Tender Ocean Whitefish Wet Cat Food 85g,$1.60,$1.88 / 100G
Frankie & Friends Wild Bird Sunflower Seed Bell Treat 585g,$6.00,$1.03 / 100G
Ultimates Indulge Adult Cat Food Variety Pack 7x85g,$7.00,$1.18 / 100G
Applaws Cat Food Tuna & Prawn 70g,$1.75,$2.50 / 100G
Supercoat Chicken Dog Food Adult 2.8kg,$18.00,$0.64 / 100G
Pedigree Homestyle With Beef Pasta & Veggies Wet Dog Food Can 1.2kg,$4.00,$0.33 / 100G
Farmers Market Adult Wet Dog Food Chicken Stew Vegetables & Brown Rice 400g,$3.50,$0.88 / 100G
Baxter's Dog Food Loaf Five Meats 1.2kg,$3.45,$0.29 / 100G
Supercoat Adult True Origin Chicken & Duck Dry Dog Food 2.5kg,$24.00,$0.96 / 100G
Purina Supercoat Adult Beef 2.8kg,$18.00,$0.64 / 100G
Pedigree Casserole With Beef & Gravy Wet Dog Food Can 700g,$3.50,$0.50 / 100G
My Dog Puppy Chicken Mince With Rice Carrot & Spinach Dog Food Tray 100g,$1.70,$1.70 / 100G
Fancy Feast Adult Royale Fine Flakes Of Tuna Wet Cat Food 85g,$2.70,$3.18 / 100G
Essentials Cat Litter Clay 15l,$10.00,$0.67 / 1L
Fancy Feast Adult Royale Tuna Banquet With Prawns Wet Cat Food 85g,$2.70,$3.18 / 100G
Purina One Adult Chicken In Gravy Wet Cat Food 70g,$2.30,$3.29 / 100G
My Dog Beef And Veal Loaf Classics Wet Dog Food Can 680g,$4.50,$0.66 / 100G
Pedigree Homestyle With Chicken Rice & Veggies Wet Dog Food Can 700g,$3.50,$0.50 / 100G
V.i.p Chunkers Adult Chilled Fresh Dog Food Lamb & Veges Meatball 1kg,$6.00,$0.60 / 100G
Pedigree Dentastix Large Dental Dog Treat 28 Pack,$15.50,$0.55 / 1EA
V.i.p Chunkers Adult Chilled Fresh Dog Food Chicken&egg Meatballs 1kg,$6.00,$0.60 / 100G
Essentials Cat Litter Clay Clumping 4.5kg,$3.50,$0.78 / 1KG
Whiskas 1+ Years Wet Cat Food Beef Mince 400g Can,$2.60,$0.65 / 100G
Breeders Choice Paper Cat Litter 24l,$22.00,$0.92 / 1L
Whiskas 1+ Years Wet Cat Food Chicken Mince 400g Can,$2.60,$0.65 / 100G
Pedigree Dentastix Large Dog Dental Treat 7 Pack,$6.50,$0.93 / 1EA
Vitapet Kitchen & Bathroom Odour Control Litter 6l,$14.50,$2.42 / 1L
Applaws Cat Food Chicken Breast Tins 70g,$1.75,$2.50 / 100G
"Vip Chunkers With Beef, Peas & Carrot 1kg",$6.00,$0.60 / 100G
Farmers Market Adult Wet Dog Food Roast Beef With Carrots Peas & Chia 100g,$1.60,$1.60 / 100G
Supercoat Adult Small Breed Beef Dog Food 2.8kg,$18.00,$0.64 / 100G
Purina One Adult Ocean Fish In Gravy Wet Cat Food 70g,$2.30,$3.29 / 100G
Dine Melting Soup Tuna & Chicken Wet Cat Food Treat 40g,$1.60,$4.00 / 100G
Pedigree Loaf With Five Kinds Of Meat Wet Dog Food Can 1.2kg,$4.00,$0.33 / 100G
Farmers Market Adult Wet Dog Food Lamb Stew With Vegetables & Brown Rice 400g,$3.50,$0.88 / 100G
Pedigree Homestyle With Lamb Pasta & Veggies Wet Dog Food Can 1.2kg,$4.00,$0.33 / 100G
Pedigree Casserole With Chicken & Gravy Wet Dog Food Can 1.2kg,$4.00,$0.33 / 100G
Nature's Gift Adult Wet Dog Food Casserole With Beef Vegetables & Barley 700g,$2.45,$0.35 / 100G
Trill Mix In Veggies Bird Treat 120g,$3.99,$3.33 / 100G
Farmers Market Adult Wet Dog Food Roasted Chicken With Lentils 100g,$1.60,$1.60 / 100G
Baxter's Adult Fresh Chilled Dog Food Roll Meat With Vegetables 3kg,$6.00,$0.20 / 100G
Trill Mix-in Fruit & Nut Blend 200g,$4.50,$2.25 / 100G
Baxter's Dog Food Puppy Loaf Chicken & Rice 700g,$2.25,$0.32 / 100G
Applaws Cat Food Tuna Fillet Tins 70g,$1.75,$2.50 / 100G
Natures Goodness Grain Free Puppy Chilled Fresh Dog Food Roll Chicken & Vege 680g,$3.25,$0.48 / 100G
Dine Melting Soup Tuna & Salmon Wet Cat Food Treat 40g,$1.60,$4.00 / 100G
Fancy Feast Adult Savory Centers Patè Chicken Gravy Wet Cat Food 85g,$2.20,$2.59 / 100G
Trill Toppers Bird Treat 112g,$3.70,$3.30 / 100G
Supercoat Adult True Origin Salmon & Ocean Fish Dry Dog Food 2.5kg,$24.00,$0.96 / 100G
Farmers Market Adult Wet Dog Food Tender Lamb With Julienne Carrots & Beans 100g,$1.60,$1.60 / 100G
V.i.p Chunkers Adult Chilled Fresh Dog Food Lamb & Veges Meatball 1kg,$6.00,$0.60 / 100G
Pedigree Dentastix Large Dental Dog Treat 28 Pack,$15.50,$0.55 / 1EA
V.i.p Chunkers Adult Chilled Fresh Dog Food Chicken&egg Meatballs 1kg,$6.00,$0.60 / 100G
Essentials Cat Litter Clay Clumping 4.5kg,$3.50,$0.78 / 1KG
Whiskas 1+ Years Wet Cat Food Beef Mince 400g Can,$2.60,$0.65 / 100G
Breeders Choice Paper Cat Litter 24l,$22.00,$0.92 / 1L
Whiskas 1+ Years Wet Cat Food Chicken Mince 400g Can,$2.60,$0.65 / 100G
Pedigree Dentastix Large Dog Dental Treat 7 Pack,$6.50,$0.93 / 1EA
Optimum Adult With Chicken & Rice Wet Dog Food 100g,$1.80,$1.80 / 100G
Purina One Adult Mature 7+ With Chicken In Gravy Wet Cat Food 70g,$2.30,$3.29 / 100G
Trill Bird Millet Sprays 150g,$6.50,$4.33 / 100G
Applaws Cat Food Tuna & Seaweed 70g,$1.75,$2.50 / 100G
Baxter's Puppy Milk 1l,$3.30,$0.33 / 100ML
Supercoat Puppy With Chicken 2.6kg,$18.00,$0.69 / 100G
Optimum Adult With Salmon & Rice Wet Dog Food 100g,$1.80,$1.80 / 100G
Optimum Adult With Lamb & Rice Wet Dog Food Tray 100g,$1.80,$1.80 / 100G
Trill Canary & Finch Mix 1.8kg,$6.00,$0.33 / 100G
Ultimates Indulge Lamb Mince / Beef Mince With Gravy 12x100g,$13.00,$1.08 / 100G
Dine Creamy Treats Chicken Flavour Cat Treat 4 Pack,$3.20,$6.67 / 100G
Supercoat Senior With Fish Dog Food 2.6kg,$18.00,$0.69 / 100G
"Baxter's Dog Food Casserole Lamb, Pasta & Veg 700g",$2.25,$0.32 / 100G
Fancy Feast Adult Medleys Tuna Tuscany Savory Sauce Wet Cat Food 85g,$2.30,$2.71 / 100G
Pretty Wild Cat Food Creamy Salmon & Chicken Puree 15g X 4 Pack,$3.00,$5.00 / 100G
Dine Saucy Morsels With Tuna Mornay & Cheese Wet Cat Food Tray 85g,$1.40,$1.65 / 100G
Optimum Grain Free Kangaroo & Vegetables Wet Dog Food Tray 100g,$1.80,$1.80 / 100G
Dine Desire Pure Tuna Whitemeat Grain Free Wet Cat Food Can 85g,$2.30,$2.71 / 100G
Dine Fine Flakes Tuna & Whitefish Wet Cat Food 35g,$1.60,$4.57 / 100G
Apollo Dog Food Puppy Delicate Chicken 100g,$1.10,$1.10 / 100G
Apollo Adult Dog Food Gourmet Beef 100g,$1.10,$1.10 / 100G
Optimum Puppy With Chicken Rice & Vegetables Wet Dog Food 700g,$5.00,$0.71 / 100G
Baxter's Adult Fresh Chilled Dog Food Roll Chicken With Rice 3kg,$6.00,$0.20 / 100G
V.i.p Chunkers Adult Chilled Fresh Dog Food Lamb & Veges Meatball 1kg,$6.00,$0.60 / 100G
Pedigree Dentastix Large Dental Dog Treat 28 Pack,$15.50,$0.55 / 1EA
V.i.p Chunkers Adult Chilled Fresh Dog Food Chicken&egg Meatballs 1kg,$6.00,$0.60 / 100G
Essentials Cat Litter Clay Clumping 4.5kg,$3.50,$0.78 / 1KG
Whiskas 1+ Years Wet Cat Food Beef Mince 400g Can,$2.60,$0.65 / 100G
Breeders Choice Paper Cat Litter 24l,$22.00,$0.92 / 1L
Whiskas 1+ Years Wet Cat Food Chicken Mince 400g Can,$2.60,$0.65 / 100G
Pedigree Dentastix Large Dog Dental Treat 7 Pack,$6.50,$0.93 / 1EA
Vitapet Rawhide Barrels Filled With Chicken Liver 400g,$19.50,$4.88 / 100G
Nature's Gift Adult Wet Dog Food Casserole With Kangaroo & Vegetables 700g,$2.45,$0.35 / 100G
Dine Slices With Succulent Chicken Wet Cat Food Tray 85g,$1.40,$1.65 / 100G
Regal Easy Pet Pots Vita-mince Chicken & Roo 90g X8 Pack,$6.75,$0.94 / 100G
Fancy Feast Adult Medleys Chicken Tuscany Savory Sauce Wet Cat Food 85g,$2.30,$2.71 / 100G
Smitten Recycled Paper Cat Litter 10l,$12.00,$1.20 / 1L
Apollo Dog Food Succulent Chicken 100g,$1.10,$1.10 / 100G
Ultimates Indulge Natural Chicken 1kg,$6.00,$0.60 / 100G
